touchpoint_id,customer_id,campaign_id,interaction_timestamp,interaction_date,touchpoint_order,total_customer_touchpoints,channel_type,utm_source,utm_medium,utm_campaign,consumer_stage,device_type,session_duration_sec,touchpoint_clicks,touchpoint_impressions,survey_engagement_rating,survey_sentiment_rating,survey_cross_channel_influence_rating,survey_perceived_value_rating,survey_effectiveness_rating,touchpoint_marketing_cost
TP1734,C311,CMP11,2024-04-04 22:45:00,2024-04-04,2,6,In-Store,offline_store,offline,CMP11_display,Conversion,Desktop,539,6,24,0.42,-0.91,0.99,0.1,0.89,2.02
TP1016,C311,CMP04,2024-04-25 20:06:00,2024-04-25,3,6,Social,social_media,paid_social,CMP04_display,Awareness,Tablet,390,6,173,0.96,-0.72,0.96,0.23,0.97,5.5
TP2026,C311,CMP15,2024-06-23 19:37:00,2024-06-23,4,6,Mobile,mobile_app,mobile_push,CMP15_display,Awareness,Tablet,1068,2,109,0.72,-0.1,0.51,0.56,0.68,2.54
TP1296,C311,CMP11,2024-06-29 08:52:00,2024-06-29,5,6,Mobile,mobile_app,mobile_push,CMP11_display,Consideration,Mobile,759,7,113,0.02,0.72,0.25,0.12,0.29,2.15
TP580,C311,CMP02,2024-06-29 09:23:00,2024-06-29,6,6,Social,social_media,paid_social,CMP02_email,Retention,Mobile,690,7,2,0.64,0.73,0.24,0.38,0.89,6.11
TP1215,C312,CMP08,2024-03-03 04:21:00,2024-03-03,1,5,Social,social_media,paid_social,CMP08_search,Consideration,Tablet,1134,7,36,0.77,-0.96,0.96,0.09,0.47,3.08
TP985,C312,CMP01,2024-03-03 22:20:00,2024-03-03,2,5,Web,website,web_referral,CMP01_email,Retention,Mobile,464,4,100,0.82,-0.71,0.62,0.34,0.78,7.79
TP2586,C312,CMP16,2024-03-29 05:36:00,2024-03-29,3,5,Web,website,web_referral,CMP16_social_media,Conversion,Tablet,244,1,44,0.62,0.01,0.21,0.4,0.54,6.27
TP897,C312,CMP08,2024-05-28 00:24:00,2024-05-28,4,5,Email,email,email,CMP08_search,Conversion,Mobile,1047,6,114,0.84,0.95,0.03,0.73,0.47,9.03
TP1880,C312,CMP17,2024-06-29 14:33:00,2024-06-29,5,5,Social,social_media,paid_social,CMP17_display,Consideration,Desktop,1049,0,120,0.13,-0.07,0.44,0.88,0.64,6.67
TP525,C313,CMP17,2024-03-15 02:42:00,2024-03-15,1,7,Email,email,email,CMP17_display,Conversion,Mobile,1089,5,138,0.79,-0.13,0.24,0.21,0.35,5.16
TP1586,C313,CMP04,2024-04-09 20:28:00,2024-04-09,2,7,Web,website,web_referral,CMP04_display,Consideration,Mobile,305,5,103,0.39,0.38,0.16,0.93,0.1,9.67
TP1571,C313,CMP04,2024-04-16 15:50:00,2024-04-16,3,7,Web,website,web_referral,CMP04_display,Conversion,Tablet,210,7,165,0.83,0.15,0.24,0.53,0.4,9.53
TP1700,C313,CMP18,2024-04-19 18:03:00,2024-04-19,4,7,Social,social_media,paid_social,CMP18_influencer,Awareness,Tablet,267,3,68,0.65,0.55,0.9,0.46,0.53,9.21
TP2120,C313,CMP07,2024-04-25 06:33:00,2024-04-25,5,7,Web,website,web_referral,CMP07_email,Consideration,Tablet,221,8,62,0.37,-0.29,0.2,0.65,0.42,7.69
TP1832,C313,CMP13,2024-06-12 23:13:00,2024-06-12,6,7,Web,website,web_referral,CMP13_social_media,Consideration,Desktop,425,9,122,0.25,-0.13,0.15,0.69,0.91,4.39
TP1069,C313,CMP19,2024-06-29 12:07:00,2024-06-29,7,7,Social,social_media,paid_social,CMP19_social_media,Awareness,Tablet,70,6,18,0.75,0.77,0.71,0.63,0.59,6.57
TP731,C314,CMP13,2024-03-05 06:18:00,2024-03-05,1,5,Social,social_media,paid_social,CMP13_social_media,Retention,Mobile,1196,4,70,0.77,0.02,0.29,0.98,0.71,7.55
TP2546,C314,CMP15,2024-03-21 17:38:00,2024-03-21,2,5,Web,website,web_referral,CMP15_display,Conversion,Desktop,456,6,143,0.29,-0.38,0.06,0.53,0.6,6.07
TP552,C314,CMP19,2024-04-12 04:16:00,2024-04-12,3,5,Mobile,mobile_app,mobile_push,CMP19_social_media,Consideration,Mobile,915,3,40,0.99,0.87,0.59,0.76,0.53,7.3
TP034,C314,CMP08,2024-04-14 09:17:00,2024-04-14,4,5,Email,email,email,CMP08_search,Consideration,Desktop,314,6,144,0.45,0.56,0.98,0.74,0.84,7.51
TP2244,C314,CMP13,2024-05-14 12:22:00,2024-05-14,5,5,Web,website,web_referral,CMP13_social_media,Retention,Mobile,890,8,18,0.56,0.39,0.37,0.22,0.6,7.68
TP1005,C315,CMP10,2024-04-10 12:02:00,2024-04-10,1,4,Social,social_media,paid_social,CMP10_email,Awareness,Mobile,1186,9,72,0.67,0.27,0.56,0.51,0.98,9.62
TP1276,C315,CMP13,2024-05-19 23:22:00,2024-05-19,2,4,Web,website,web_referral,CMP13_social_media,Conversion,Tablet,158,4,81,0.26,-0.56,0.57,0.53,0.34,3.23
TP1979,C315,CMP15,2024-06-09 19:02:00,2024-06-09,3,4,Email,email,email,CMP15_display,Consideration,Tablet,125,8,102,0.03,0.93,0.9,0.59,0.13,8.25
TP256,C315,CMP18,2024-06-17 01:01:00,2024-06-17,4,4,Web,website,web_referral,CMP18_influencer,Conversion,Desktop,662,5,153,0.92,-0.24,0.98,0.89,0.93,1.43
TP1536,C316,CMP18,2024-03-29 19:05:00,2024-03-29,1,7,Email,email,email,CMP18_influencer,Awareness,Mobile,752,6,101,0.44,-0.64,0.64,0.79,0.06,8.6
TP2421,C316,CMP13,2024-03-30 12:15:00,2024-03-30,2,7,Email,email,email,CMP13_social_media,Consideration,Desktop,217,1,170,0.04,-0.35,0.02,0.18,0.91,9.99
TP523,C316,CMP08,2024-03-31 22:40:00,2024-03-31,3,7,In-Store,offline_store,offline,CMP08_search,Consideration,Mobile,424,5,3,0.72,0.2,0.27,0.61,0.05,7.5
TP066,C316,CMP12,2024-04-15 11:21:00,2024-04-15,4,7,Web,website,web_referral,CMP12_influencer,Consideration,Mobile,379,7,95,0.99,0.06,0.39,0.75,0.9,4.55
TP954,C316,CMP03,2024-04-16 13:27:00,2024-04-16,5,7,Email,email,email,CMP03_influencer,Consideration,Mobile,975,4,127,0.07,-0.04,0.69,0.98,0.01,9.77
TP2194,C316,CMP09,2024-04-29 04:22:00,2024-04-29,6,7,In-Store,offline_store,offline,CMP09_social_media,Awareness,Desktop,1026,7,151,0.42,-0.27,0.99,0.48,0.28,4.77
TP1407,C316,CMP09,2024-06-15 20:23:00,2024-06-15,7,7,Web,website,web_referral,CMP09_social_media,Awareness,Tablet,505,9,111,0.16,0.58,0.96,0.14,0.85,1.52
TP447,C317,CMP02,2024-05-02 03:35:00,2024-05-02,1,5,Web,website,web_referral,CMP02_email,Consideration,Tablet,969,9,159,0.09,0.83,0.88,0.97,0.56,1.51
TP885,C317,CMP02,2024-05-08 03:31:00,2024-05-08,2,5,In-Store,offline_store,offline,CMP02_email,Consideration,Desktop,78,5,100,0.43,-0.19,0.84,0.35,0.95,4.05
TP907,C317,CMP12,2024-05-20 17:36:00,2024-05-20,3,5,Mobile,mobile_app,mobile_push,CMP12_influencer,Retention,Desktop,931,1,116,0.9,0.82,0.77,0.33,0.28,5.67
TP2517,C317,CMP13,2024-05-20 17:51:00,2024-05-20,4,5,In-Store,offline_store,offline,CMP13_social_media,Conversion,Tablet,839,3,121,0.78,-0.18,0.95,0.29,0.33,1.4
TP1161,C317,CMP08,2024-06-20 11:36:00,2024-06-20,5,5,Web,website,web_referral,CMP08_search,Consideration,Mobile,1084,10,122,0.85,-0.34,0.28,0.22,0.08,4.24
TP1382,C318,CMP16,2024-03-02 05:04:00,2024-03-02,1,11,Mobile,mobile_app,mobile_push,CMP16_social_media,Conversion,Desktop,280,2,87,0.57,-0.47,0.43,0.26,0.49,5.68
TP2046,C318,CMP17,2024-03-13 13:17:00,2024-03-13,2,11,Web,website,web_referral,CMP17_display,Awareness,Desktop,354,1,163,0.32,0.8,0.38,0.04,0.1,3.77
TP1934,C318,CMP06,2024-04-26 22:21:00,2024-04-26,3,11,Web,website,web_referral,CMP06_display,Conversion,Mobile,687,1,73,0.8,0.84,0.97,0.33,0.23,3.59
TP248,C318,CMP15,2024-05-17 07:08:00,2024-05-17,4,11,Web,website,web_referral,CMP15_display,Conversion,Tablet,662,5,46,0.49,-0.07,0.75,0.99,0.41,4.06
TP601,C318,CMP12,2024-05-24 03:15:00,2024-05-24,5,11,Mobile,mobile_app,mobile_push,CMP12_influencer,Conversion,Tablet,160,4,97,0.83,-0.19,0.44,0.86,0.19,1.22
TP1292,C318,CMP17,2024-06-01 18:25:00,2024-06-01,6,11,Social,social_media,paid_social,CMP17_display,Retention,Desktop,866,4,64,0.33,0.96,0.31,0.8,0.56,3.54
TP2205,C318,CMP05,2024-06-02 11:25:00,2024-06-02,7,11,Web,website,web_referral,CMP05_email,Consideration,Mobile,689,1,3,0.08,-0.23,0.78,0.8,0.09,3.46
TP2534,C318,CMP10,2024-06-13 06:17:00,2024-06-13,8,11,In-Store,offline_store,offline,CMP10_email,Awareness,Tablet,359,2,72,0.03,0.59,0.32,0.05,0.99,7.82
TP1651,C318,CMP13,2024-06-26 00:02:00,2024-06-26,9,11,Web,website,web_referral,CMP13_social_media,Conversion,Tablet,538,1,199,0.83,-0.9,0.81,0.87,0.05,7.24
TP2536,C318,CMP14,2024-06-27 03:40:00,2024-06-27,10,11,Social,social_media,paid_social,CMP14_email,Consideration,Tablet,242,3,3,0.22,0.89,0.2,0.81,0.34,7.5
TP264,C318,CMP10,2024-06-28 23:37:00,2024-06-28,11,11,Web,website,web_referral,CMP10_email,Consideration,Tablet,565,3,66,0.58,-0.57,0.76,0.52,0.28,8.51
TP1675,C319,CMP18,2024-03-13 08:56:00,2024-03-13,1,8,Mobile,mobile_app,mobile_push,CMP18_influencer,Awareness,Mobile,384,5,81,0.33,-0.22,0.91,0.79,0.53,5.27
TP1573,C319,CMP03,2024-04-13 17:15:00,2024-04-13,2,8,Email,email,email,CMP03_influencer,Retention,Desktop,827,3,158,0.32,0.25,0.66,0.47,0.74,3.51
TP1187,C319,CMP16,2024-04-15 22:18:00,2024-04-15,3,8,In-Store,offline_store,offline,CMP16_social_media,Retention,Tablet,987,9,80,0.24,-0.66,0.05,0.56,0.81,2.85
TP2440,C319,CMP10,2024-04-30 13:04:00,2024-04-30,4,8,Mobile,mobile_app,mobile_push,CMP10_email,Awareness,Tablet,681,2,147,0.75,-0.2,0.37,0.56,0.44,9.2
TP1368,C319,CMP08,2024-05-07 06:09:00,2024-05-07,5,8,Social,social_media,paid_social,CMP08_search,Retention,Desktop,812,0,29,0.43,0.56,0.92,0.78,0.03,7.59
TP592,C319,CMP14,2024-05-10 23:22:00,2024-05-10,6,8,Social,social_media,paid_social,CMP14_email,Consideration,Tablet,312,5,36,0.44,-0.19,0.56,0.65,0.05,1.6
TP2096,C319,CMP11,2024-06-08 16:50:00,2024-06-08,7,8,Social,social_media,paid_social,CMP11_display,Conversion,Desktop,46,6,114,0.98,-0.49,0.52,0.03,0.87,1.76
TP2290,C319,CMP18,2024-06-18 09:23:00,2024-06-18,8,8,In-Store,offline_store,offline,CMP18_influencer,Retention,Mobile,904,6,138,0.72,-0.55,0.0,0.74,0.45,7.09
TP2454,C320,CMP05,2024-03-17 09:46:00,2024-03-17,1,7,Social,social_media,paid_social,CMP05_email,Retention,Tablet,461,3,140,0.16,-0.88,0.37,0.41,0.2,9.2
TP1345,C320,CMP15,2024-03-21 04:55:00,2024-03-21,2,7,In-Store,offline_store,offline,CMP15_display,Awareness,Tablet,1076,4,196,0.25,0.09,0.17,0.32,0.39,2.96
TP2392,C320,CMP06,2024-04-17 07:50:00,2024-04-17,3,7,Mobile,mobile_app,mobile_push,CMP06_display,Retention,Mobile,1174,8,194,0.28,-0.25,0.86,0.94,0.48,7.36
TP055,C320,CMP05,2024-04-25 10:24:00,2024-04-25,4,7,In-Store,offline_store,offline,CMP05_email,Consideration,Mobile,214,3,37,0.36,0.55,0.61,0.91,0.22,2.5
TP1397,C320,CMP01,2024-04-28 20:18:00,2024-04-28,5,7,Social,social_media,paid_social,CMP01_email,Consideration,Desktop,657,10,23,0.91,0.56,0.32,0.45,0.52,3.69
TP1272,C320,CMP17,2024-05-26 12:59:00,2024-05-26,6,7,Email,email,email,CMP17_display,Conversion,Tablet,153,6,128,0.88,-0.49,0.2,0.2,0.35,5.62
TP1400,C320,CMP01,2024-06-11 21:54:00,2024-06-11,7,7,Social,social_media,paid_social,CMP01_email,Awareness,Desktop,60,3,23,0.46,-0.86,0.09,0.99,0.68,7.08
TP529,C321,CMP19,2024-03-10 05:46:00,2024-03-10,1,4,Social,social_media,paid_social,CMP19_social_media,Retention,Tablet,286,10,42,0.7,-0.15,0.08,0.08,0.86,7.92
TP1699,C321,CMP13,2024-03-15 16:53:00,2024-03-15,2,4,Mobile,mobile_app,mobile_push,CMP13_social_media,Retention,Mobile,672,6,150,0.22,0.48,0.88,0.11,0.39,2.19
TP853,C321,CMP02,2024-04-07 08:35:00,2024-04-07,3,4,In-Store,offline_store,offline,CMP02_email,Awareness,Desktop,740,3,77,0.04,0.55,0.51,0.4,0.01,9.57
TP1367,C321,CMP01,2024-05-28 07:42:00,2024-05-28,4,4,In-Store,offline_store,offline,CMP01_email,Conversion,Tablet,1102,0,84,0.25,0.02,0.69,0.49,0.06,9.12
TP1477,C322,CMP17,2024-04-13 21:37:00,2024-04-13,1,3,Social,social_media,paid_social,CMP17_display,Consideration,Tablet,849,5,75,0.25,-0.36,0.3,0.85,0.81,6.31
TP540,C322,CMP19,2024-04-30 22:20:00,2024-04-30,2,3,Mobile,mobile_app,mobile_push,CMP19_social_media,Retention,Mobile,1021,6,65,0.5,0.99,0.09,0.33,0.49,9.54
TP1308,C322,CMP17,2024-05-07 22:56:00,2024-05-07,3,3,In-Store,offline_store,offline,CMP17_display,Conversion,Desktop,847,1,28,0.27,0.91,0.14,0.04,0.67,1.46
TP2209,C323,CMP01,2024-03-02 00:30:00,2024-03-02,1,6,Mobile,mobile_app,mobile_push,CMP01_email,Awareness,Mobile,824,6,42,0.36,-0.74,0.55,0.13,0.82,7.94
TP701,C323,CMP04,2024-03-24 12:58:00,2024-03-24,2,6,Mobile,mobile_app,mobile_push,CMP04_display,Consideration,Desktop,854,8,58,0.78,-0.14,0.49,0.67,0.93,7.81
TP2164,C323,CMP05,2024-04-14 05:27:00,2024-04-14,3,6,In-Store,offline_store,offline,CMP05_email,Retention,Mobile,682,9,10,0.18,0.52,0.45,0.62,0.23,9.67
TP491,C323,CMP05,2024-05-05 14:21:00,2024-05-05,4,6,Mobile,mobile_app,mobile_push,CMP05_email,Retention,Tablet,1168,3,90,0.41,0.29,0.87,0.99,0.48,5.52
TP1702,C323,CMP12,2024-06-09 06:33:00,2024-06-09,5,6,Email,email,email,CMP12_influencer,Retention,Desktop,1195,8,98,0.85,-0.01,0.18,0.76,0.79,3.41
TP483,C323,CMP10,2024-06-09 22:24:00,2024-06-09,6,6,Email,email,email,CMP10_email,Consideration,Mobile,1025,3,87,0.67,-0.63,0.72,0.75,0.13,6.94
TP2070,C324,CMP15,2024-04-02 10:26:00,2024-04-02,1,6,Web,website,web_referral,CMP15_display,Retention,Tablet,1085,3,154,0.57,-0.15,0.9,0.35,0.09,8.23
TP298,C324,CMP04,2024-04-17 12:41:00,2024-04-17,2,6,Email,email,email,CMP04_display,Awareness,Mobile,814,4,69,0.55,0.58,0.4,0.26,0.58,7.17
TP2303,C324,CMP18,2024-04-29 03:11:00,2024-04-29,3,6,In-Store,offline_store,offline,CMP18_influencer,Conversion,Desktop,1131,4,114,0.22,0.36,0.79,0.99,0.91,5.45
TP1542,C324,CMP09,2024-04-29 19:59:00,2024-04-29,4,6,Social,social_media,paid_social,CMP09_social_media,Retention,Tablet,209,2,108,0.39,0.36,0.52,0.28,0.05,3.98
TP1499,C324,CMP15,2024-05-19 22:25:00,2024-05-19,5,6,Mobile,mobile_app,mobile_push,CMP15_display,Consideration,Desktop,664,7,93,0.77,0.67,0.88,0.2,0.74,3.47
TP1334,C324,CMP17,2024-06-22 14:50:00,2024-06-22,6,6,In-Store,offline_store,offline,CMP17_display,Consideration,Desktop,884,0,104,0.16,0.77,0.75,0.91,0.99,1.69
TP664,C325,CMP16,2024-03-28 04:40:00,2024-03-28,1,3,Email,email,email,CMP16_social_media,Awareness,Desktop,1091,5,69,0.82,0.81,0.51,0.17,0.61,7.35
TP307,C325,CMP01,2024-03-30 21:02:00,2024-03-30,2,3,Email,email,email,CMP01_email,Retention,Tablet,1026,9,183,0.88,0.56,0.11,0.8,0.65,1.77
TP675,C325,CMP06,2024-04-27 17:29:00,2024-04-27,3,3,In-Store,offline_store,offline,CMP06_display,Retention,Tablet,502,6,34,0.23,-0.14,0.01,0.44,0.44,5.04
TP2282,C326,CMP02,2024-03-03 18:39:00,2024-03-03,1,6,Web,website,web_referral,CMP02_email,Awareness,Mobile,211,9,89,0.68,0.29,0.35,0.58,0.15,4.44
TP319,C326,CMP02,2024-03-19 00:42:00,2024-03-19,2,6,In-Store,offline_store,offline,CMP02_email,Conversion,Tablet,1016,3,60,0.64,0.39,0.13,0.95,0.46,4.78
TP558,C326,CMP06,2024-04-01 09:31:00,2024-04-01,3,6,Email,email,email,CMP06_display,Retention,Mobile,644,5,124,0.49,-0.36,0.2,0.64,0.99,4.05
TP1811,C326,CMP16,2024-04-28 10:58:00,2024-04-28,4,6,Web,website,web_referral,CMP16_social_media,Awareness,Tablet,271,8,74,0.18,0.54,0.38,0.41,0.6,6.63
TP1164,C326,CMP12,2024-05-05 19:43:00,2024-05-05,5,6,In-Store,offline_store,offline,CMP12_influencer,Consideration,Desktop,796,10,119,0.77,0.8,0.21,0.84,0.75,3.33
TP1331,C326,CMP14,2024-06-19 05:09:00,2024-06-19,6,6,Social,social_media,paid_social,CMP14_email,Consideration,Desktop,645,3,54,0.77,-0.37,0.51,0.1,0.47,4.61
TP1641,C327,CMP05,2024-03-03 08:35:00,2024-03-03,1,4,Email,email,email,CMP05_email,Awareness,Desktop,200,7,18,0.4,0.69,0.54,0.86,0.41,1.98
TP132,C327,CMP01,2024-03-27 09:58:00,2024-03-27,2,4,Mobile,mobile_app,mobile_push,CMP01_email,Conversion,Tablet,333,2,105,0.88,-0.23,0.13,0.38,0.89,7.78
TP856,C327,CMP12,2024-05-10 14:56:00,2024-05-10,3,4,Web,website,web_referral,CMP12_influencer,Conversion,Desktop,482,7,184,0.69,-0.77,0.8,0.84,0.54,2.4
TP209,C327,CMP13,2024-06-17 13:57:00,2024-06-17,4,4,Social,social_media,paid_social,CMP13_social_media,Retention,Desktop,284,7,86,0.99,0.16,0.5,0.73,0.45,7.22
TP1977,C328,CMP05,2024-03-07 13:04:00,2024-03-07,1,8,Mobile,mobile_app,mobile_push,CMP05_email,Conversion,Tablet,795,0,180,0.94,-0.43,0.65,0.23,0.45,4.25
TP155,C328,CMP01,2024-03-13 18:11:00,2024-03-13,2,8,Mobile,mobile_app,mobile_push,CMP01_email,Awareness,Mobile,960,2,175,0.95,-0.32,0.51,0.95,0.18,1.61
TP2531,C328,CMP12,2024-04-25 10:46:00,2024-04-25,3,8,Mobile,mobile_app,mobile_push,CMP12_influencer,Consideration,Mobile,77,7,109,0.07,0.41,0.21,0.51,0.41,6.06
TP2186,C328,CMP07,2024-04-27 19:44:00,2024-04-27,4,8,Email,email,email,CMP07_email,Consideration,Mobile,927,4,65,0.24,-0.03,0.15,0.31,0.48,9.87
TP1425,C328,CMP13,2024-05-23 06:55:00,2024-05-23,5,8,In-Store,offline_store,offline,CMP13_social_media,Retention,Tablet,479,8,196,0.02,0.85,0.06,0.91,0.54,8.85
TP1402,C328,CMP05,2024-06-01 00:03:00,2024-06-01,6,8,Web,website,web_referral,CMP05_email,Retention,Mobile,440,6,162,0.51,0.9,0.98,0.26,0.94,8.19
TP1546,C328,CMP13,2024-06-04 14:05:00,2024-06-04,7,8,Mobile,mobile_app,mobile_push,CMP13_social_media,Consideration,Desktop,888,4,79,0.85,0.57,0.05,0.18,0.12,0.92
TP1707,C328,CMP03,2024-06-16 07:19:00,2024-06-16,8,8,Mobile,mobile_app,mobile_push,CMP03_influencer,Conversion,Mobile,384,0,112,0.33,-0.15,0.35,0.7,0.62,8.63
TP2156,C329,CMP18,2024-04-16 02:23:00,2024-04-16,1,3,Web,website,web_referral,CMP18_influencer,Retention,Desktop,643,8,74,0.66,-0.13,0.12,0.94,0.82,9.55
TP061,C329,CMP17,2024-04-27 16:41:00,2024-04-27,2,3,Social,social_media,paid_social,CMP17_display,Consideration,Desktop,69,5,125,0.15,-0.64,0.73,0.51,0.64,5.03
TP1370,C329,CMP06,2024-05-29 20:49:00,2024-05-29,3,3,Social,social_media,paid_social,CMP06_display,Awareness,Desktop,737,4,109,0.16,-0.26,0.48,0.92,0.77,6.2
TP705,C330,CMP04,2024-03-03 11:19:00,2024-03-03,1,8,Mobile,mobile_app,mobile_push,CMP04_display,Awareness,Mobile,830,10,57,0.33,0.92,0.24,0.57,0.57,7.02
TP2117,C330,CMP09,2024-03-13 02:01:00,2024-03-13,2,8,In-Store,offline_store,offline,CMP09_social_media,Awareness,Tablet,92,7,154,0.37,0.29,0.55,0.43,0.22,7.66
TP1114,C330,CMP09,2024-03-30 08:05:00,2024-03-30,3,8,Web,website,web_referral,CMP09_social_media,Conversion,Tablet,1043,0,3,0.62,0.04,0.73,0.19,0.21,4.41
TP938,C330,CMP12,2024-04-12 04:01:00,2024-04-12,4,8,Email,email,email,CMP12_influencer,Awareness,Tablet,915,10,67,0.47,-0.72,0.44,0.88,0.78,2.36
TP1481,C330,CMP06,2024-05-21 12:57:00,2024-05-21,5,8,Social,social_media,paid_social,CMP06_display,Awareness,Desktop,764,9,100,0.11,-0.28,0.62,0.13,0.16,2.37
TP1516,C330,CMP01,2024-06-01 19:30:00,2024-06-01,6,8,In-Store,offline_store,offline,CMP01_email,Awareness,Desktop,1055,6,126,0.25,-0.24,0.7,0.93,0.12,7.4
TP1928,C330,CMP17,2024-06-29 12:53:00,2024-06-29,7,8,In-Store,offline_store,offline,CMP17_display,Retention,Tablet,1118,6,83,0.62,-0.0,0.89,0.89,0.66,2.33
TP1738,C330,CMP12,2024-06-29 14:18:00,2024-06-29,8,8,In-Store,offline_store,offline,CMP12_influencer,Awareness,Mobile,541,8,95,0.29,0.1,0.53,0.48,0.6,5.21
TP227,C331,CMP11,2024-04-06 14:28:00,2024-04-06,1,4,Web,website,web_referral,CMP11_display,Consideration,Desktop,119,0,129,0.92,-0.28,0.11,0.41,0.65,8.49
TP1290,C331,CMP13,2024-04-08 03:28:00,2024-04-08,2,4,Email,email,email,CMP13_social_media,Conversion,Desktop,787,8,68,0.71,0.5,0.63,0.07,0.63,2.32
TP013,C331,CMP12,2024-04-27 06:57:00,2024-04-27,3,4,Web,website,web_referral,CMP12_influencer,Retention,Tablet,983,6,113,0.01,-0.55,0.29,0.13,0.37,8.49
TP824,C331,CMP10,2024-06-27 18:08:00,2024-06-27,4,4,Social,social_media,paid_social,CMP10_email,Awareness,Tablet,774,4,68,0.11,-0.86,0.89,0.7,0.56,0.79
TP2172,C332,CMP04,2024-03-15 06:13:00,2024-03-15,1,3,Mobile,mobile_app,mobile_push,CMP04_display,Retention,Tablet,136,2,162,0.99,0.82,0.09,0.74,0.09,2.36
TP2601,C332,CMP18,2024-06-14 11:42:00,2024-06-14,2,3,Social,social_media,paid_social,CMP18_influencer,Conversion,Desktop,799,5,141,0.66,-0.06,0.14,0.61,0.56,5.06
TP1500,C332,CMP19,2024-06-25 00:30:00,2024-06-25,3,3,Web,website,web_referral,CMP19_social_media,Retention,Tablet,234,6,140,0.96,-0.44,0.24,0.3,0.32,1.75
TP1351,C333,CMP14,2024-05-05 22:40:00,2024-05-05,1,2,Email,email,email,CMP14_email,Conversion,Desktop,1035,9,150,0.51,0.02,0.48,0.68,0.3,5.56
TP2101,C333,CMP18,2024-05-06 12:09:00,2024-05-06,2,2,Email,email,email,CMP18_influencer,Consideration,Desktop,703,4,86,0.88,-0.1,0.75,0.5,0.07,2.18
TP1386,C334,CMP03,2024-03-22 09:15:00,2024-03-22,1,1,Email,email,email,CMP03_influencer,Consideration,Desktop,136,7,47,0.14,-0.32,0.11,0.17,0.85,3.03
TP2629,C335,CMP13,2024-03-11 05:10:00,2024-03-11,1,7,Email,email,email,CMP13_social_media,Consideration,Tablet,1067,10,84,0.76,-0.28,0.61,0.54,0.75,1.48
TP1323,C335,CMP13,2024-04-01 19:09:00,2024-04-01,2,7,Mobile,mobile_app,mobile_push,CMP13_social_media,Awareness,Mobile,725,3,100,0.3,-0.77,0.28,0.56,0.53,8.32
TP1313,C335,CMP05,2024-04-21 15:19:00,2024-04-21,3,7,Social,social_media,paid_social,CMP05_email,Retention,Tablet,1002,0,150,0.79,0.46,0.19,0.69,0.06,5.81
TP1971,C335,CMP05,2024-05-12 05:17:00,2024-05-12,4,7,Mobile,mobile_app,mobile_push,CMP05_email,Awareness,Tablet,95,1,56,0.26,0.82,0.11,0.88,0.52,1.28
TP1102,C335,CMP06,2024-06-06 22:36:00,2024-06-06,5,7,Social,social_media,paid_social,CMP06_display,Consideration,Mobile,686,9,99,0.75,0.22,0.67,0.54,0.77,8.09
TP2293,C335,CMP02,2024-06-10 07:57:00,2024-06-10,6,7,Email,email,email,CMP02_email,Retention,Tablet,698,7,187,0.23,0.95,0.44,0.92,0.34,2.82
TP1092,C335,CMP13,2024-06-13 17:49:00,2024-06-13,7,7,Web,website,web_referral,CMP13_social_media,Conversion,Mobile,405,7,165,0.32,-0.82,0.09,0.21,0.09,8.57
TP680,C336,CMP14,2024-03-17 13:50:00,2024-03-17,1,3,Mobile,mobile_app,mobile_push,CMP14_email,Awareness,Desktop,168,9,60,0.38,0.52,0.76,0.69,0.69,2.9
TP2221,C336,CMP10,2024-04-09 05:47:00,2024-04-09,2,3,Social,social_media,paid_social,CMP10_email,Conversion,Mobile,511,5,105,0.3,0.63,0.84,0.02,0.85,9.04
TP1134,C336,CMP19,2024-06-23 12:25:00,2024-06-23,3,3,Email,email,email,CMP19_social_media,Conversion,Tablet,799,3,63,0.12,0.41,0.75,0.46,0.17,1.23
TP1190,C337,CMP17,2024-03-19 00:03:00,2024-03-19,1,5,In-Store,offline_store,offline,CMP17_display,Consideration,Mobile,613,5,139,0.62,-0.46,0.94,0.78,0.04,6.21
TP719,C337,CMP15,2024-03-22 19:32:00,2024-03-22,2,5,Mobile,mobile_app,mobile_push,CMP15_display,Consideration,Mobile,943,7,50,0.99,0.1,0.24,0.02,0.16,3.2
TP1890,C337,CMP06,2024-03-23 09:50:00,2024-03-23,3,5,In-Store,offline_store,offline,CMP06_display,Conversion,Mobile,1042,3,189,0.95,-0.4,0.06,0.25,0.28,8.43
TP1629,C337,CMP04,2024-04-21 08:52:00,2024-04-21,4,5,Social,social_media,paid_social,CMP04_display,Conversion,Mobile,580,3,98,0.79,-0.3,0.35,0.06,0.73,9.28
TP2367,C337,CMP18,2024-04-27 13:51:00,2024-04-27,5,5,Mobile,mobile_app,mobile_push,CMP18_influencer,Awareness,Tablet,645,7,34,0.18,0.59,0.01,0.91,0.38,5.43
TP2455,C338,CMP19,2024-03-29 05:59:00,2024-03-29,1,6,Social,social_media,paid_social,CMP19_social_media,Retention,Desktop,526,0,115,0.98,0.78,0.17,0.93,0.48,8.97
TP1090,C338,CMP10,2024-04-02 21:49:00,2024-04-02,2,6,In-Store,offline_store,offline,CMP10_email,Retention,Tablet,141,6,57,0.32,0.41,0.73,0.35,0.93,4.37
