campaign_id,campaign_num,utm_campaign,touchpoint_clicks,touchpoint_impressions,touchpoint_marketing_cost,campaign_type,campaign_duration,campaign_channel_used,campaign_location,campaign_language,campaign_dataset_date,performance_campaign_id,campaign_start_date,campaign_end_date,performance_impressions,performance_clicks,campaign_total_cost_usd,campaign_total_revenue_usd,customer_id,touchpoint_id
CMP17,17,CMP17_display,6,128,5.62,Display,45 days,Website,Houston,English,17-01-2021,CAMP00017,30-05-2025,14-06-2025,12103,168,4112.15,11010.78,C320,TP1272
CMP01,1,CMP01_email,3,23,7.08,Email,30 days,Google Ads,Chicago,Spanish,01-01-2021,CAMP00001,13-04-2025,19-04-2025,293520,23335,1052.39,2236.02,C320,TP1400
CMP19,19,CMP19_social_media,10,42,7.92,Social Media,60 days,Google Ads,New York,French,19-01-2021,CAMP00019,15-09-2025,24-09-2025,260948,21678,4608.11,7497.56,C321,TP529
CMP13,13,CMP13_social_media,6,150,2.19,Social Media,60 days,Facebook,Chicago,Mandarin,13-01-2021,CAMP00013,10-04-2025,15-04-2025,194692,11436,973.85,2310.62,C321,TP1699
CMP02,2,CMP02_email,3,77,9.57,Email,60 days,Google Ads,New York,German,02-01-2021,CAMP00002,15-12-2025,24-12-2025,200340,15841,3964.9,11740.15,C321,TP853
CMP01,1,CMP01_email,0,84,9.12,Email,30 days,Google Ads,Chicago,Spanish,01-01-2021,CAMP00001,13-04-2025,19-04-2025,293520,23335,1052.39,2236.02,C321,TP1367
CMP17,17,CMP17_display,5,75,6.31,Display,45 days,Website,Houston,English,17-01-2021,CAMP00017,30-05-2025,14-06-2025,12103,168,4112.15,11010.78,C322,TP1477
CMP19,19,CMP19_social_media,6,65,9.54,Social Media,60 days,Google Ads,New York,French,19-01-2021,CAMP00019,15-09-2025,24-09-2025,260948,21678,4608.11,7497.56,C322,TP540
CMP17,17,CMP17_display,1,28,1.46,Display,45 days,Website,Houston,English,17-01-2021,CAMP00017,30-05-2025,14-06-2025,12103,168,4112.15,11010.78,C322,TP1308
CMP01,1,CMP01_email,6,42,7.94,Email,30 days,Google Ads,Chicago,Spanish,01-01-2021,CAMP00001,13-04-2025,19-04-2025,293520,23335,1052.39,2236.02,C323,TP2209
CMP04,4,CMP04_display,8,58,7.81,Display,60 days,YouTube,Miami,Mandarin,04-01-2021,CAMP00004,17-04-2025,30-04-2025,156382,2672,1252.63,2209.74,C323,TP701
CMP05,5,CMP05_email,9,10,9.67,Email,15 days,YouTube,Los Angeles,Mandarin,05-01-2021,CAMP00005,13-03-2025,22-03-2025,285472,4155,4935.48,14111.31,C323,TP2164
CMP05,5,CMP05_email,3,90,5.52,Email,15 days,YouTube,Los Angeles,Mandarin,05-01-2021,CAMP00005,13-03-2025,22-03-2025,285472,4155,4935.48,14111.31,C323,TP491
CMP12,12,CMP12_influencer,8,98,3.41,Influencer,60 days,Google Ads,Los Angeles,Mandarin,12-01-2021,CAMP00012,29-03-2025,06-04-2025,107304,7128,3882.92,7276.43,C323,TP1702
CMP10,10,CMP10_email,3,87,6.94,Email,15 days,Instagram,Los Angeles,English,10-01-2021,CAMP00010,03-08-2025,16-08-2025,195376,2474,1142.07,2323.19,C323,TP483
CMP15,15,CMP15_display,3,154,8.23,Display,45 days,Website,Chicago,Spanish,15-01-2021,CAMP00015,01-06-2025,06-06-2025,257862,23315,684.67,2001.69,C324,TP2070
CMP04,4,CMP04_display,4,69,7.17,Display,60 days,YouTube,Miami,Mandarin,04-01-2021,CAMP00004,17-04-2025,30-04-2025,156382,2672,1252.63,2209.74,C324,TP298
CMP18,18,CMP18_influencer,4,114,5.45,Influencer,15 days,Instagram,Miami,French,18-01-2021,CAMP00018,05-11-2025,17-11-2025,281690,22173,3399.93,5565.65,C324,TP2303
CMP09,9,CMP09_social_media,2,108,3.98,Social Media,15 days,Facebook,Chicago,German,09-01-2021,CAMP00009,02-05-2025,08-05-2025,209438,2474,2385.72,2800.53,C324,TP1542
CMP15,15,CMP15_display,7,93,3.47,Display,45 days,Website,Chicago,Spanish,15-01-2021,CAMP00015,01-06-2025,06-06-2025,257862,23315,684.67,2001.69,C324,TP1499
CMP17,17,CMP17_display,0,104,1.69,Display,45 days,Website,Houston,English,17-01-2021,CAMP00017,30-05-2025,14-06-2025,12103,168,4112.15,11010.78,C324,TP1334
CMP16,16,CMP16_social_media,5,69,7.35,Social Media,60 days,YouTube,New York,German,16-01-2021,CAMP00016,11-05-2025,24-05-2025,159957,8149,4229.14,8648.05,C325,TP664
CMP01,1,CMP01_email,9,183,1.77,Email,30 days,Google Ads,Chicago,Spanish,01-01-2021,CAMP00001,13-04-2025,19-04-2025,293520,23335,1052.39,2236.02,C325,TP307
CMP06,6,CMP06_display,6,34,5.04,Display,15 days,Instagram,New York,German,06-01-2021,CAMP00006,08-07-2025,21-07-2025,177469,7979,3540.34,3885.94,C325,TP675
CMP02,2,CMP02_email,9,89,4.44,Email,60 days,Google Ads,New York,German,02-01-2021,CAMP00002,15-12-2025,24-12-2025,200340,15841,3964.9,11740.15,C326,TP2282
CMP02,2,CMP02_email,3,60,4.78,Email,60 days,Google Ads,New York,German,02-01-2021,CAMP00002,15-12-2025,24-12-2025,200340,15841,3964.9,11740.15,C326,TP319
CMP06,6,CMP06_display,5,124,4.05,Display,15 days,Instagram,New York,German,06-01-2021,CAMP00006,08-07-2025,21-07-2025,177469,7979,3540.34,3885.94,C326,TP558
CMP16,16,CMP16_social_media,8,74,6.63,Social Media,60 days,YouTube,New York,German,16-01-2021,CAMP00016,11-05-2025,24-05-2025,159957,8149,4229.14,8648.05,C326,TP1811
CMP12,12,CMP12_influencer,10,119,3.33,Influencer,60 days,Google Ads,Los Angeles,Mandarin,12-01-2021,CAMP00012,29-03-2025,06-04-2025,107304,7128,3882.92,7276.43,C326,TP1164
CMP14,14,CMP14_email,3,54,4.61,Email,45 days,Instagram,New York,German,14-01-2021,CAMP00014,26-12-2025,31-12-2025,207001,14356,2479.11,2827.93,C326,TP1331
CMP05,5,CMP05_email,7,18,1.98,Email,15 days,YouTube,Los Angeles,Mandarin,05-01-2021,CAMP00005,13-03-2025,22-03-2025,285472,4155,4935.48,14111.31,C327,TP1641
CMP01,1,CMP01_email,2,105,7.78,Email,30 days,Google Ads,Chicago,Spanish,01-01-2021,CAMP00001,13-04-2025,19-04-2025,293520,23335,1052.39,2236.02,C327,TP132
CMP12,12,CMP12_influencer,7,184,2.4,Influencer,60 days,Google Ads,Los Angeles,Mandarin,12-01-2021,CAMP00012,29-03-2025,06-04-2025,107304,7128,3882.92,7276.43,C327,TP856
CMP13,13,CMP13_social_media,7,86,7.22,Social Media,60 days,Facebook,Chicago,Mandarin,13-01-2021,CAMP00013,10-04-2025,15-04-2025,194692,11436,973.85,2310.62,C327,TP209
CMP05,5,CMP05_email,0,180,4.25,Email,15 days,YouTube,Los Angeles,Mandarin,05-01-2021,CAMP00005,13-03-2025,22-03-2025,285472,4155,4935.48,14111.31,C328,TP1977
CMP01,1,CMP01_email,2,175,1.61,Email,30 days,Google Ads,Chicago,Spanish,01-01-2021,CAMP00001,13-04-2025,19-04-2025,293520,23335,1052.39,2236.02,C328,TP155
CMP12,12,CMP12_influencer,7,109,6.06,Influencer,60 days,Google Ads,Los Angeles,Mandarin,12-01-2021,CAMP00012,29-03-2025,06-04-2025,107304,7128,3882.92,7276.43,C328,TP2531
CMP07,7,CMP07_email,4,65,9.87,Email,60 days,Website,Los Angeles,Spanish,07-01-2021,CAMP00007,21-01-2025,05-02-2025,174231,2160,1999.53,3306.37,C328,TP2186
CMP13,13,CMP13_social_media,8,196,8.85,Social Media,60 days,Facebook,Chicago,Mandarin,13-01-2021,CAMP00013,10-04-2025,15-04-2025,194692,11436,973.85,2310.62,C328,TP1425
CMP05,5,CMP05_email,6,162,8.19,Email,15 days,YouTube,Los Angeles,Mandarin,05-01-2021,CAMP00005,13-03-2025,22-03-2025,285472,4155,4935.48,14111.31,C328,TP1402
CMP13,13,CMP13_social_media,4,79,0.92,Social Media,60 days,Facebook,Chicago,Mandarin,13-01-2021,CAMP00013,10-04-2025,15-04-2025,194692,11436,973.85,2310.62,C328,TP1546
CMP03,3,CMP03_influencer,0,112,8.63,Influencer,30 days,YouTube,Los Angeles,French,03-01-2021,CAMP00003,28-09-2025,06-10-2025,239365,16478,1000.39,1902.24,C328,TP1707
CMP18,18,CMP18_influencer,8,74,9.55,Influencer,15 days,Instagram,Miami,French,18-01-2021,CAMP00018,05-11-2025,17-11-2025,281690,22173,3399.93,5565.65,C329,TP2156
CMP17,17,CMP17_display,5,125,5.03,Display,45 days,Website,Houston,English,17-01-2021,CAMP00017,30-05-2025,14-06-2025,12103,168,4112.15,11010.78,C329,TP061
CMP06,6,CMP06_display,4,109,6.2,Display,15 days,Instagram,New York,German,06-01-2021,CAMP00006,08-07-2025,21-07-2025,177469,7979,3540.34,3885.94,C329,TP1370
CMP04,4,CMP04_display,10,57,7.02,Display,60 days,YouTube,Miami,Mandarin,04-01-2021,CAMP00004,17-04-2025,30-04-2025,156382,2672,1252.63,2209.74,C330,TP705
CMP09,9,CMP09_social_media,7,154,7.66,Social Media,15 days,Facebook,Chicago,German,09-01-2021,CAMP00009,02-05-2025,08-05-2025,209438,2474,2385.72,2800.53,C330,TP2117
CMP09,9,CMP09_social_media,0,3,4.41,Social Media,15 days,Facebook,Chicago,German,09-01-2021,CAMP00009,02-05-2025,08-05-2025,209438,2474,2385.72,2800.53,C330,TP1114
CMP12,12,CMP12_influencer,10,67,2.36,Influencer,60 days,Google Ads,Los Angeles,Mandarin,12-01-2021,CAMP00012,29-03-2025,06-04-2025,107304,7128,3882.92,7276.43,C330,TP938
CMP06,6,CMP06_display,9,100,2.37,Display,15 days,Instagram,New York,German,06-01-2021,CAMP00006,08-07-2025,21-07-2025,177469,7979,3540.34,3885.94,C330,TP1481
CMP01,1,CMP01_email,6,126,7.4,Email,30 days,Google Ads,Chicago,Spanish,01-01-2021,CAMP00001,13-04-2025,19-04-2025,293520,23335,1052.39,2236.02,C330,TP1516
CMP17,17,CMP17_display,6,83,2.33,Display,45 days,Website,Houston,English,17-01-2021,CAMP00017,30-05-2025,14-06-2025,12103,168,4112.15,11010.78,C330,TP1928
CMP12,12,CMP12_influencer,8,95,5.21,Influencer,60 days,Google Ads,Los Angeles,Mandarin,12-01-2021,CAMP00012,29-03-2025,06-04-2025,107304,7128,3882.92,7276.43,C330,TP1738
CMP11,11,CMP11_display,0,129,8.49,Display,45 days,Email,New York,Spanish,11-01-2021,CAMP00011,27-11-2025,04-12-2025,53998,1343,2491.07,4360.88,C331,TP227
CMP13,13,CMP13_social_media,8,68,2.32,Social Media,60 days,Facebook,Chicago,Mandarin,13-01-2021,CAMP00013,10-04-2025,15-04-2025,194692,11436,973.85,2310.62,C331,TP1290
CMP12,12,CMP12_influencer,6,113,8.49,Influencer,60 days,Google Ads,Los Angeles,Mandarin,12-01-2021,CAMP00012,29-03-2025,06-04-2025,107304,7128,3882.92,7276.43,C331,TP013
CMP10,10,CMP10_email,4,68,0.79,Email,15 days,Instagram,Los Angeles,English,10-01-2021,CAMP00010,03-08-2025,16-08-2025,195376,2474,1142.07,2323.19,C331,TP824
CMP04,4,CMP04_display,2,162,2.36,Display,60 days,YouTube,Miami,Mandarin,04-01-2021,CAMP00004,17-04-2025,30-04-2025,156382,2672,1252.63,2209.74,C332,TP2172
CMP18,18,CMP18_influencer,5,141,5.06,Influencer,15 days,Instagram,Miami,French,18-01-2021,CAMP00018,05-11-2025,17-11-2025,281690,22173,3399.93,5565.65,C332,TP2601
CMP19,19,CMP19_social_media,6,140,1.75,Social Media,60 days,Google Ads,New York,French,19-01-2021,CAMP00019,15-09-2025,24-09-2025,260948,21678,4608.11,7497.56,C332,TP1500
CMP14,14,CMP14_email,9,150,5.56,Email,45 days,Instagram,New York,German,14-01-2021,CAMP00014,26-12-2025,31-12-2025,207001,14356,2479.11,2827.93,C333,TP1351
CMP18,18,CMP18_influencer,4,86,2.18,Influencer,15 days,Instagram,Miami,French,18-01-2021,CAMP00018,05-11-2025,17-11-2025,281690,22173,3399.93,5565.65,C333,TP2101
CMP03,3,CMP03_influencer,7,47,3.03,Influencer,30 days,YouTube,Los Angeles,French,03-01-2021,CAMP00003,28-09-2025,06-10-2025,239365,16478,1000.39,1902.24,C334,TP1386
CMP13,13,CMP13_social_media,10,84,1.48,Social Media,60 days,Facebook,Chicago,Mandarin,13-01-2021,CAMP00013,10-04-2025,15-04-2025,194692,11436,973.85,2310.62,C335,TP2629
CMP13,13,CMP13_social_media,3,100,8.32,Social Media,60 days,Facebook,Chicago,Mandarin,13-01-2021,CAMP00013,10-04-2025,15-04-2025,194692,11436,973.85,2310.62,C335,TP1323
CMP05,5,CMP05_email,0,150,5.81,Email,15 days,YouTube,Los Angeles,Mandarin,05-01-2021,CAMP00005,13-03-2025,22-03-2025,285472,4155,4935.48,14111.31,C335,TP1313
CMP05,5,CMP05_email,1,56,1.28,Email,15 days,YouTube,Los Angeles,Mandarin,05-01-2021,CAMP00005,13-03-2025,22-03-2025,285472,4155,4935.48,14111.31,C335,TP1971
CMP06,6,CMP06_display,9,99,8.09,Display,15 days,Instagram,New York,German,06-01-2021,CAMP00006,08-07-2025,21-07-2025,177469,7979,3540.34,3885.94,C335,TP1102
CMP02,2,CMP02_email,7,187,2.82,Email,60 days,Google Ads,New York,German,02-01-2021,CAMP00002,15-12-2025,24-12-2025,200340,15841,3964.9,11740.15,C335,TP2293
CMP13,13,CMP13_social_media,7,165,8.57,Social Media,60 days,Facebook,Chicago,Mandarin,13-01-2021,CAMP00013,10-04-2025,15-04-2025,194692,11436,973.85,2310.62,C335,TP1092
CMP14,14,CMP14_email,9,60,2.9,Email,45 days,Instagram,New York,German,14-01-2021,CAMP00014,26-12-2025,31-12-2025,207001,14356,2479.11,2827.93,C336,TP680
CMP10,10,CMP10_email,5,105,9.04,Email,15 days,Instagram,Los Angeles,English,10-01-2021,CAMP00010,03-08-2025,16-08-2025,195376,2474,1142.07,2323.19,C336,TP2221
CMP19,19,CMP19_social_media,3,63,1.23,Social Media,60 days,Google Ads,New York,French,19-01-2021,CAMP00019,15-09-2025,24-09-2025,260948,21678,4608.11,7497.56,C336,TP1134
CMP17,17,CMP17_display,5,139,6.21,Display,45 days,Website,Houston,English,17-01-2021,CAMP00017,30-05-2025,14-06-2025,12103,168,4112.15,11010.78,C337,TP1190
CMP15,15,CMP15_display,7,50,3.2,Display,45 days,Website,Chicago,Spanish,15-01-2021,CAMP00015,01-06-2025,06-06-2025,257862,23315,684.67,2001.69,C337,TP719
CMP06,6,CMP06_display,3,189,8.43,Display,15 days,Instagram,New York,German,06-01-2021,CAMP00006,08-07-2025,21-07-2025,177469,7979,3540.34,3885.94,C337,TP1890
CMP04,4,CMP04_display,3,98,9.28,Display,60 days,YouTube,Miami,Mandarin,04-01-2021,CAMP00004,17-04-2025,30-04-2025,156382,2672,1252.63,2209.74,C337,TP1629
CMP18,18,CMP18_influencer,7,34,5.43,Influencer,15 days,Instagram,Miami,French,18-01-2021,CAMP00018,05-11-2025,17-11-2025,281690,22173,3399.93,5565.65,C337,TP2367
CMP19,19,CMP19_social_media,0,115,8.97,Social Media,60 days,Google Ads,New York,French,19-01-2021,CAMP00019,15-09-2025,24-09-2025,260948,21678,4608.11,7497.56,C338,TP2455
CMP10,10,CMP10_email,6,57,4.37,Email,15 days,Instagram,Los Angeles,English,10-01-2021,CAMP00010,03-08-2025,16-08-2025,195376,2474,1142.07,2323.19,C338,TP1090
CMP12,12,CMP12_influencer,7,153,7.06,Influencer,60 days,Google Ads,Los Angeles,Mandarin,12-01-2021,CAMP00012,29-03-2025,06-04-2025,107304,7128,3882.92,7276.43,C338,TP116
CMP05,5,CMP05_email,5,151,0.94,Email,15 days,YouTube,Los Angeles,Mandarin,05-01-2021,CAMP00005,13-03-2025,22-03-2025,285472,4155,4935.48,14111.31,C338,TP340
CMP06,6,CMP06_display,3,193,9.39,Display,15 days,Instagram,New York,German,06-01-2021,CAMP00006,08-07-2025,21-07-2025,177469,7979,3540.34,3885.94,C338,TP399
CMP15,15,CMP15_display,2,40,9.35,Display,45 days,Website,Chicago,Spanish,15-01-2021,CAMP00015,01-06-2025,06-06-2025,257862,23315,684.67,2001.69,C338,TP2143
CMP14,14,CMP14_email,2,35,4.31,Email,45 days,Instagram,New York,German,14-01-2021,CAMP00014,26-12-2025,31-12-2025,207001,14356,2479.11,2827.93,C339,TP794
CMP16,16,CMP16_social_media,5,42,6.11,Social Media,60 days,YouTube,New York,German,16-01-2021,CAMP00016,11-05-2025,24-05-2025,159957,8149,4229.14,8648.05,C339,TP1937
CMP09,9,CMP09_social_media,4,86,0.75,Social Media,15 days,Facebook,Chicago,German,09-01-2021,CAMP00009,02-05-2025,08-05-2025,209438,2474,2385.72,2800.53,C339,TP1413
CMP14,14,CMP14_email,5,104,0.6,Email,45 days,Instagram,New York,German,14-01-2021,CAMP00014,26-12-2025,31-12-2025,207001,14356,2479.11,2827.93,C339,TP849
CMP14,14,CMP14_email,7,77,1.5,Email,45 days,Instagram,New York,German,14-01-2021,CAMP00014,26-12-2025,31-12-2025,207001,14356,2479.11,2827.93,C340,TP2059
CMP15,15,CMP15_display,5,133,4.12,Display,45 days,Website,Chicago,Spanish,15-01-2021,CAMP00015,01-06-2025,06-06-2025,257862,23315,684.67,2001.69,C340,TP2434
CMP10,10,CMP10_email,8,187,8.79,Email,15 days,Instagram,Los Angeles,English,10-01-2021,CAMP00010,03-08-2025,16-08-2025,195376,2474,1142.07,2323.19,C340,TP388
CMP03,3,CMP03_influencer,2,26,6.01,Influencer,30 days,YouTube,Los Angeles,French,03-01-2021,CAMP00003,28-09-2025,06-10-2025,239365,16478,1000.39,1902.24,C340,TP073
CMP17,17,CMP17_display,10,130,9.68,Display,45 days,Website,Houston,English,17-01-2021,CAMP00017,30-05-2025,14-06-2025,12103,168,4112.15,11010.78,C340,TP1116
CMP17,17,CMP17_display,2,170,5.78,Display,45 days,Website,Houston,English,17-01-2021,CAMP00017,30-05-2025,14-06-2025,12103,168,4112.15,11010.78,C340,TP224
CMP05,5,CMP05_email,9,107,5.05,Email,15 days,YouTube,Los Angeles,Mandarin,05-01-2021,CAMP00005,13-03-2025,22-03-2025,285472,4155,4935.48,14111.31,C340,TP688
CMP16,16,CMP16_social_media,3,29,9.93,Social Media,60 days,YouTube,New York,German,16-01-2021,CAMP00016,11-05-2025,24-05-2025,159957,8149,4229.14,8648.05,C341,TP1000
CMP02,2,CMP02_email,8,30,1.11,Email,60 days,Google Ads,New York,German,02-01-2021,CAMP00002,15-12-2025,24-12-2025,200340,15841,3964.9,11740.15,C341,TP1077
CMP16,16,CMP16_social_media,8,63,7.84,Social Media,60 days,YouTube,New York,German,16-01-2021,CAMP00016,11-05-2025,24-05-2025,159957,8149,4229.14,8648.05,C341,TP653
CMP07,7,CMP07_email,10,166,7.03,Email,60 days,Website,Los Angeles,Spanish,07-01-2021,CAMP00007,21-01-2025,05-02-2025,174231,2160,1999.53,3306.37,C341,TP1814
CMP03,3,CMP03_influencer,1,57,4.54,Influencer,30 days,YouTube,Los Angeles,French,03-01-2021,CAMP00003,28-09-2025,06-10-2025,239365,16478,1000.39,1902.24,C342,TP1004
CMP08,8,CMP08_search,3,135,6.77,Search,45 days,Google Ads,Los Angeles,Mandarin,08-01-2021,CAMP00008,13-04-2025,26-04-2025,234598,21435,3793.91,7159.09,C342,TP544
CMP03,3,CMP03_influencer,10,18,8.68,Influencer,30 days,YouTube,Los Angeles,French,03-01-2021,CAMP00003,28-09-2025,06-10-2025,239365,16478,1000.39,1902.24,C342,TP854
CMP05,5,CMP05_email,2,179,4.29,Email,15 days,YouTube,Los Angeles,Mandarin,05-01-2021,CAMP00005,13-03-2025,22-03-2025,285472,4155,4935.48,14111.31,C342,TP554
CMP04,4,CMP04_display,1,58,6.49,Display,60 days,YouTube,Miami,Mandarin,04-01-2021,CAMP00004,17-04-2025,30-04-2025,156382,2672,1252.63,2209.74,C342,TP498
CMP04,4,CMP04_display,8,21,2.66,Display,60 days,YouTube,Miami,Mandarin,04-01-2021,CAMP00004,17-04-2025,30-04-2025,156382,2672,1252.63,2209.74,C342,TP1774
CMP03,3,CMP03_influencer,3,197,7.47,Influencer,30 days,YouTube,Los Angeles,French,03-01-2021,CAMP00003,28-09-2025,06-10-2025,239365,16478,1000.39,1902.24,C342,TP1829
CMP13,13,CMP13_social_media,4,170,6.72,Social Media,60 days,Facebook,Chicago,Mandarin,13-01-2021,CAMP00013,10-04-2025,15-04-2025,194692,11436,973.85,2310.62,C342,TP776
CMP13,13,CMP13_social_media,0,77,9.61,Social Media,60 days,Facebook,Chicago,Mandarin,13-01-2021,CAMP00013,10-04-2025,15-04-2025,194692,11436,973.85,2310.62,C342,TP1635
CMP14,14,CMP14_email,7,88,4.09,Email,45 days,Instagram,New York,German,14-01-2021,CAMP00014,26-12-2025,31-12-2025,207001,14356,2479.11,2827.93,C343,TP283
CMP07,7,CMP07_email,9,60,2.51,Email,60 days,Website,Los Angeles,Spanish,07-01-2021,CAMP00007,21-01-2025,05-02-2025,174231,2160,1999.53,3306.37,C344,TP2278
CMP15,15,CMP15_display,7,123,9.94,Display,45 days,Website,Chicago,Spanish,15-01-2021,CAMP00015,01-06-2025,06-06-2025,257862,23315,684.67,2001.69,C344,TP2084
CMP07,7,CMP07_email,7,198,0.76,Email,60 days,Website,Los Angeles,Spanish,07-01-2021,CAMP00007,21-01-2025,05-02-2025,174231,2160,1999.53,3306.37,C344,TP024
CMP18,18,CMP18_influencer,0,124,8.36,Influencer,15 days,Instagram,Miami,French,18-01-2021,CAMP00018,05-11-2025,17-11-2025,281690,22173,3399.93,5565.65,C344,TP2098
CMP11,11,CMP11_display,10,120,0.79,Display,45 days,Email,New York,Spanish,11-01-2021,CAMP00011,27-11-2025,04-12-2025,53998,1343,2491.07,4360.88,C344,TP2444
CMP11,11,CMP11_display,5,26,3.42,Display,45 days,Email,New York,Spanish,11-01-2021,CAMP00011,27-11-2025,04-12-2025,53998,1343,2491.07,4360.88,C344,TP1616
CMP16,16,CMP16_social_media,8,84,5.02,Social Media,60 days,YouTube,New York,German,16-01-2021,CAMP00016,11-05-2025,24-05-2025,159957,8149,4229.14,8648.05,C344,TP134
CMP01,1,CMP01_email,10,27,7.84,Email,30 days,Google Ads,Chicago,Spanish,01-01-2021,CAMP00001,13-04-2025,19-04-2025,293520,23335,1052.39,2236.02,C345,TP2232
CMP15,15,CMP15_display,8,45,3.18,Display,45 days,Website,Chicago,Spanish,15-01-2021,CAMP00015,01-06-2025,06-06-2025,257862,23315,684.67,2001.69,C345,TP038
CMP09,9,CMP09_social_media,9,82,6.64,Social Media,15 days,Facebook,Chicago,German,09-01-2021,CAMP00009,02-05-2025,08-05-2025,209438,2474,2385.72,2800.53,C345,TP131
CMP03,3,CMP03_influencer,2,200,4.23,Influencer,30 days,YouTube,Los Angeles,French,03-01-2021,CAMP00003,28-09-2025,06-10-2025,239365,16478,1000.39,1902.24,C346,TP328
CMP17,17,CMP17_display,0,74,3.33,Display,45 days,Website,Houston,English,17-01-2021,CAMP00017,30-05-2025,14-06-2025,12103,168,4112.15,11010.78,C346,TP597
CMP02,2,CMP02_email,6,80,9.24,Email,60 days,Google Ads,New York,German,02-01-2021,CAMP00002,15-12-2025,24-12-2025,200340,15841,3964.9,11740.15,C346,TP1169
CMP16,16,CMP16_social_media,7,108,4.95,Social Media,60 days,YouTube,New York,German,16-01-2021,CAMP00016,11-05-2025,24-05-2025,159957,8149,4229.14,8648.05,C346,TP186
CMP05,5,CMP05_email,9,107,1.64,Email,15 days,YouTube,Los Angeles,Mandarin,05-01-2021,CAMP00005,13-03-2025,22-03-2025,285472,4155,4935.48,14111.31,C346,TP356
CMP19,19,CMP19_social_media,5,80,7.89,Social Media,60 days,Google Ads,New York,French,19-01-2021,CAMP00019,15-09-2025,24-09-2025,260948,21678,4608.11,7497.56,C346,TP1523
CMP06,6,CMP06_display,1,159,0.82,Display,15 days,Instagram,New York,German,06-01-2021,CAMP00006,08-07-2025,21-07-2025,177469,7979,3540.34,3885.94,C346,TP1566
CMP09,9,CMP09_social_media,7,1,7.86,Social Media,15 days,Facebook,Chicago,German,09-01-2021,CAMP00009,02-05-2025,08-05-2025,209438,2474,2385.72,2800.53,C346,TP871
CMP09,9,CMP09_social_media,6,73,3.32,Social Media,15 days,Facebook,Chicago,German,09-01-2021,CAMP00009,02-05-2025,08-05-2025,209438,2474,2385.72,2800.53,C346,TP070
CMP08,8,CMP08_search,2,191,0.52,Search,45 days,Google Ads,Los Angeles,Mandarin,08-01-2021,CAMP00008,13-04-2025,26-04-2025,234598,21435,3793.91,7159.09,C347,TP1602
CMP17,17,CMP17_display,6,135,1.52,Display,45 days,Website,Houston,English,17-01-2021,CAMP00017,30-05-2025,14-06-2025,12103,168,4112.15,11010.78,C347,TP1093
CMP14,14,CMP14_email,0,27,2.45,Email,45 days,Instagram,New York,German,14-01-2021,CAMP00014,26-12-2025,31-12-2025,207001,14356,2479.11,2827.93,C347,TP2214
CMP09,9,CMP09_social_media,4,59,1.59,Social Media,15 days,Facebook,Chicago,German,09-01-2021,CAMP00009,02-05-2025,08-05-2025,209438,2474,2385.72,2800.53,C348,TP1049
CMP17,17,CMP17_display,8,35,6.48,Display,45 days,Website,Houston,English,17-01-2021,CAMP00017,30-05-2025,14-06-2025,12103,168,4112.15,11010.78,C348,TP2533
CMP17,17,CMP17_display,7,200,4.15,Display,45 days,Website,Houston,English,17-01-2021,CAMP00017,30-05-2025,14-06-2025,12103,168,4112.15,11010.78,C348,TP949
CMP11,11,CMP11_display,10,172,6.27,Display,45 days,Email,New York,Spanish,11-01-2021,CAMP00011,27-11-2025,04-12-2025,53998,1343,2491.07,4360.88,C348,TP892
CMP12,12,CMP12_influencer,1,71,6.0,Influencer,60 days,Google Ads,Los Angeles,Mandarin,12-01-2021,CAMP00012,29-03-2025,06-04-2025,107304,7128,3882.92,7276.43,C348,TP229
CMP03,3,CMP03_influencer,5,126,3.52,Influencer,30 days,YouTube,Los Angeles,French,03-01-2021,CAMP00003,28-09-2025,06-10-2025,239365,16478,1000.39,1902.24,C349,TP2416
